iso3,iso2,m49,source,group_type,group_code,group_name
SDN,SD,729,un_m49,special_group,LDC,Least Developed Countries (LDC)
SDN,SD,729,un_m49,sub_region,15,Northern Africa
SDN,SD,729,un_sdg,region,2,Africa
SDN,SD,729,un_sdg,region,515,Developing regions
SDN,SD,729,un_sdg,region,927,LDC Africa
SDN,SD,729,un_sdg,region,199,Least Developed Countries (LDC)
SDN,SD,729,un_sdg,region,15,Northern Africa
SDN,SD,729,un_sdg,region,747,Northern Africa and Western Asia
SDN,SD,729,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SDN,SD,729,un_sdg,region,1,World (total) by MDG regions
SDN,SD,729,un_sdg,region,1,World (total) by SDG regions
SDN,SD,729,un_sdg,region,1,World (total) by continental regions
SDN,SD,729,world_bank,income_level,LIC,Low income
SDN,SD,729,world_bank,lending_type,IDX,International Development Association (IDA)
SDN,SD,729,world_bank,region,SSF,Sub-Saharan Africa
SEN,SN,686,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SEN,SN,686,oecd_dac,oda_recipient_group,10016,LDCs
SEN,SN,686,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SEN,SN,686,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
SEN,SN,686,un_m49,global,1,World
SEN,SN,686,un_m49,intermediate_region,11,Western Africa
SEN,SN,686,un_m49,region,2,Africa
SEN,SN,686,un_m49,special_group,LDC,Least Developed Countries (LDC)
SEN,SN,686,un_m49,sub_region,202,Sub-Saharan Africa
SEN,SN,686,un_sdg,region,2,Africa
SEN,SN,686,un_sdg,region,515,Developing regions
SEN,SN,686,un_sdg,region,927,LDC Africa
SEN,SN,686,un_sdg,region,199,Least Developed Countries (LDC)
SEN,SN,686,un_sdg,region,202,Sub-Saharan Africa
SEN,SN,686,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SEN,SN,686,un_sdg,region,11,Western Africa
SEN,SN,686,un_sdg,region,1,World (total) by MDG regions
SEN,SN,686,un_sdg,region,1,World (total) by SDG regions
SEN,SN,686,un_sdg,region,1,World (total) by continental regions
SEN,SN,686,world_bank,income_level,LMC,Lower middle income
SEN,SN,686,world_bank,lending_type,IDX,International Development Association (IDA)
SEN,SN,686,world_bank,region,SSF,Sub-Saharan Africa
SGP,SG,702,un_m49,global,1,World
SGP,SG,702,un_m49,region,142,Asia
SGP,SG,702,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
SGP,SG,702,un_m49,sub_region,35,South-eastern Asia
SGP,SG,702,un_sdg,region,142,Asia
SGP,SG,702,un_sdg,region,515,Developing regions
SGP,SG,702,un_sdg,region,753,Eastern and South-Eastern Asia
SGP,SG,702,un_sdg,region,933,SIDS Asia
SGP,SG,702,un_sdg,region,722,Small Island Developing States (SIDS)
SGP,SG,702,un_sdg,region,35,South-Eastern Asia
SGP,SG,702,un_sdg,region,1,World (total) by MDG regions
SGP,SG,702,un_sdg,region,1,World (total) by SDG regions
SGP,SG,702,un_sdg,region,1,World (total) by continental regions
SGP,SG,702,world_bank,income_level,HIC,High income
SGP,SG,702,world_bank,lending_type,LNX,World Bank lending type: Not classified
SGP,SG,702,world_bank,region,EAS,East Asia & Pacific
SGS,GS,239,un_m49,global,1,World
SGS,GS,239,un_m49,intermediate_region,5,South America
SGS,GS,239,un_m49,region,19,Americas
SGS,GS,239,un_m49,sub_region,419,Latin America and the Caribbean
SGS,GS,239,un_sdg,region,19,Americas
SGS,GS,239,un_sdg,region,515,Developing regions
SGS,GS,239,un_sdg,region,419,Latin America and the Caribbean
SGS,GS,239,un_sdg,region,5,South America
SGS,GS,239,un_sdg,region,1,World (total) by MDG regions
SGS,GS,239,un_sdg,region,1,World (total) by SDG regions
SGS,GS,239,un_sdg,region,1,World (total) by continental regions
SHN,SH,654,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SHN,SH,654,oecd_dac,oda_recipient_group,10019,UMICs
SHN,SH,654,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SHN,SH,654,oecd_dac,wb_income_hint,WB-NC,World Bank not classified (WB-NC)
SHN,SH,654,un_m49,global,1,World
SHN,SH,654,un_m49,intermediate_region,11,Western Africa
SHN,SH,654,un_m49,region,2,Africa
SHN,SH,654,un_m49,sub_region,202,Sub-Saharan Africa
SHN,SH,654,un_sdg,region,2,Africa
SHN,SH,654,un_sdg,region,515,Developing regions
SHN,SH,654,un_sdg,region,202,Sub-Saharan Africa
SHN,SH,654,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SHN,SH,654,un_sdg,region,11,Western Africa
SHN,SH,654,un_sdg,region,1,World (total) by MDG regions
SHN,SH,654,un_sdg,region,1,World (total) by SDG regions
SHN,SH,654,un_sdg,region,1,World (total) by continental regions
SJM,SJ,744,un_m49,global,1,World
SJM,SJ,744,un_m49,region,150,Europe
SJM,SJ,744,un_m49,sub_region,154,Northern Europe
SJM,SJ,744,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SJM,SJ,744,un_sdg,region,150,Europe
SJM,SJ,744,un_sdg,region,513,Europe and Northern America
SJM,SJ,744,un_sdg,region,154,Northern Europe
SJM,SJ,744,un_sdg,region,1,World (total) by MDG regions
SJM,SJ,744,un_sdg,region,1,World (total) by SDG regions
SJM,SJ,744,un_sdg,region,1,World (total) by continental regions
SLB,SB,90,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SLB,SB,90,oecd_dac,oda_recipient_group,10016,LDCs
SLB,SB,90,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SLB,SB,90,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
SLB,SB,90,un_m49,global,1,World
SLB,SB,90,un_m49,region,9,Oceania
SLB,SB,90,un_m49,special_group,LDC,Least Developed Countries (LDC)
SLB,SB,90,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
SLB,SB,90,un_m49,sub_region,54,Melanesia
SLB,SB,90,un_sdg,region,515,Developing regions
SLB,SB,90,un_sdg,region,930,LDC Oceania
SLB,SB,90,un_sdg,region,199,Least Developed Countries (LDC)
SLB,SB,90,un_sdg,region,54,Melanesia
SLB,SB,90,un_sdg,region,9,Oceania
SLB,SB,90,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
SLB,SB,90,un_sdg,region,934,SIDS Oceania
SLB,SB,90,un_sdg,region,722,Small Island Developing States (SIDS)
SLB,SB,90,un_sdg,region,1,World (total) by MDG regions
SLB,SB,90,un_sdg,region,1,World (total) by SDG regions
SLB,SB,90,un_sdg,region,1,World (total) by continental regions
SLB,SB,90,world_bank,income_level,LMC,Lower middle income
SLB,SB,90,world_bank,lending_type,IDX,International Development Association (IDA)
SLB,SB,90,world_bank,region,EAS,East Asia & Pacific
SLE,SL,694,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SLE,SL,694,oecd_dac,oda_recipient_group,10016,LDCs
SLE,SL,694,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SLE,SL,694,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
SLE,SL,694,un_m49,global,1,World
SLE,SL,694,un_m49,intermediate_region,11,Western Africa
SLE,SL,694,un_m49,region,2,Africa
SLE,SL,694,un_m49,special_group,LDC,Least Developed Countries (LDC)
SLE,SL,694,un_m49,sub_region,202,Sub-Saharan Africa
SLE,SL,694,un_sdg,region,2,Africa
SLE,SL,694,un_sdg,region,515,Developing regions
SLE,SL,694,un_sdg,region,927,LDC Africa
SLE,SL,694,un_sdg,region,199,Least Developed Countries (LDC)
SLE,SL,694,un_sdg,region,202,Sub-Saharan Africa
SLE,SL,694,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SLE,SL,694,un_sdg,region,11,Western Africa
SLE,SL,694,un_sdg,region,1,World (total) by MDG regions
SLE,SL,694,un_sdg,region,1,World (total) by SDG regions
SLE,SL,694,un_sdg,region,1,World (total) by continental regions
SLE,SL,694,world_bank,income_level,LIC,Low income
SLE,SL,694,world_bank,lending_type,IDX,International Development Association (IDA)
SLE,SL,694,world_bank,region,SSF,Sub-Saharan Africa
SLV,SV,222,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SLV,SV,222,oecd_dac,oda_recipient_group,10019,UMICs
SLV,SV,222,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SLV,SV,222,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
SLV,SV,222,un_m49,global,1,World
SLV,SV,222,un_m49,intermediate_region,13,Central America
SLV,SV,222,un_m49,region,19,Americas
SLV,SV,222,un_m49,sub_region,419,Latin America and the Caribbean
SLV,SV,222,un_sdg,region,19,Americas
SLV,SV,222,un_sdg,region,13,Central America
SLV,SV,222,un_sdg,region,515,Developing regions
SLV,SV,222,un_sdg,region,419,Latin America and the Caribbean
SLV,SV,222,un_sdg,region,1,World (total) by MDG regions
SLV,SV,222,un_sdg,region,1,World (total) by SDG regions
SLV,SV,222,un_sdg,region,1,World (total) by continental regions
SLV,SV,222,world_bank,income_level,UMC,Upper middle income
SLV,SV,222,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
SLV,SV,222,world_bank,region,LCN,Latin America & Caribbean
SMR,SM,674,un_m49,global,1,World
SMR,SM,674,un_m49,region,150,Europe
SMR,SM,674,un_m49,sub_region,39,Southern Europe
SMR,SM,674,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SMR,SM,674,un_sdg,region,150,Europe
SMR,SM,674,un_sdg,region,513,Europe and Northern America
SMR,SM,674,un_sdg,region,39,Southern Europe
SMR,SM,674,un_sdg,region,1,World (total) by MDG regions
SMR,SM,674,un_sdg,region,1,World (total) by SDG regions
SMR,SM,674,un_sdg,region,1,World (total) by continental regions
SMR,SM,674,world_bank,income_level,HIC,High income
SMR,SM,674,world_bank,lending_type,LNX,World Bank lending type: Not classified
SMR,SM,674,world_bank,region,ECS,Europe & Central Asia
SOM,SO,706,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SOM,SO,706,oecd_dac,oda_recipient_group,10016,LDCs
SOM,SO,706,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SOM,SO,706,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
SOM,SO,706,un_m49,global,1,World
SOM,SO,706,un_m49,intermediate_region,14,Eastern Africa
SOM,SO,706,un_m49,region,2,Africa
SOM,SO,706,un_m49,special_group,LDC,Least Developed Countries (LDC)
SOM,SO,706,un_m49,sub_region,202,Sub-Saharan Africa
SOM,SO,706,un_sdg,region,2,Africa
SOM,SO,706,un_sdg,region,515,Developing regions
SOM,SO,706,un_sdg,region,14,Eastern Africa
SOM,SO,706,un_sdg,region,927,LDC Africa
SOM,SO,706,un_sdg,region,199,Least Developed Countries (LDC)
SOM,SO,706,un_sdg,region,202,Sub-Saharan Africa
SOM,SO,706,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SOM,SO,706,un_sdg,region,1,World (total) by MDG regions
SOM,SO,706,un_sdg,region,1,World (total) by SDG regions
SOM,SO,706,un_sdg,region,1,World (total) by continental regions
SOM,SO,706,world_bank,income_level,LIC,Low income
SOM,SO,706,world_bank,lending_type,IDX,International Development Association (IDA)
SOM,SO,706,world_bank,region,SSF,Sub-Saharan Africa
SPM,PM,666,un_m49,global,1,World
SPM,PM,666,un_m49,region,19,Americas
SPM,PM,666,un_m49,sub_region,21,Northern America
SPM,PM,666,un_sdg,region,19,Americas
SPM,PM,666,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SPM,PM,666,un_sdg,region,513,Europe and Northern America
SPM,PM,666,un_sdg,region,21,Northern America
SPM,PM,666,un_sdg,region,1,World (total) by MDG regions
SPM,PM,666,un_sdg,region,1,World (total) by SDG regions
SPM,PM,666,un_sdg,region,1,World (total) by continental regions
SRB,RS,688,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SRB,RS,688,oecd_dac,oda_recipient_group,10019,UMICs
SRB,RS,688,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SRB,RS,688,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
SRB,RS,688,un_m49,global,1,World
SRB,RS,688,un_m49,region,150,Europe
SRB,RS,688,un_m49,sub_region,39,Southern Europe
SRB,RS,688,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SRB,RS,688,un_sdg,region,150,Europe
SRB,RS,688,un_sdg,region,513,Europe and Northern America
SRB,RS,688,un_sdg,region,39,Southern Europe
SRB,RS,688,un_sdg,region,1,World (total) by MDG regions
SRB,RS,688,un_sdg,region,1,World (total) by SDG regions
SRB,RS,688,un_sdg,region,1,World (total) by continental regions
SRB,RS,688,world_bank,income_level,UMC,Upper middle income
SRB,RS,688,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
SRB,RS,688,world_bank,region,ECS,Europe & Central Asia
SSD,SS,728,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SSD,SS,728,oecd_dac,oda_recipient_group,10016,LDCs
SSD,SS,728,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SSD,SS,728,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
SSD,SS,728,un_m49,global,1,World
SSD,SS,728,un_m49,intermediate_region,14,Eastern Africa
SSD,SS,728,un_m49,region,2,Africa
SSD,SS,728,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
SSD,SS,728,un_m49,special_group,LDC,Least Developed Countries (LDC)
SSD,SS,728,un_m49,sub_region,202,Sub-Saharan Africa
SSD,SS,728,un_sdg,region,2,Africa
SSD,SS,728,un_sdg,region,515,Developing regions
SSD,SS,728,un_sdg,region,14,Eastern Africa
SSD,SS,728,un_sdg,region,927,LDC Africa
SSD,SS,728,un_sdg,region,923,LLDC Africa
SSD,SS,728,un_sdg,region,432,Land Locked Developing Countries (LLDC)
SSD,SS,728,un_sdg,region,199,Least Developed Countries (LDC)
SSD,SS,728,un_sdg,region,202,Sub-Saharan Africa
SSD,SS,728,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SSD,SS,728,un_sdg,region,1,World (total) by MDG regions
SSD,SS,728,un_sdg,region,1,World (total) by SDG regions
SSD,SS,728,un_sdg,region,1,World (total) by continental regions
SSD,SS,728,world_bank,income_level,LIC,Low income
SSD,SS,728,world_bank,lending_type,IDX,International Development Association (IDA)
SSD,SS,728,world_bank,region,SSF,Sub-Saharan Africa
STP,ST,678,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
STP,ST,678,oecd_dac,oda_recipient_group,10016,LDCs
STP,ST,678,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
STP,ST,678,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
STP,ST,678,un_m49,global,1,World
STP,ST,678,un_m49,intermediate_region,17,Middle Africa
STP,ST,678,un_m49,region,2,Africa
STP,ST,678,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
STP,ST,678,un_m49,sub_region,202,Sub-Saharan Africa
STP,ST,678,un_sdg,region,2,Africa
STP,ST,678,un_sdg,region,515,Developing regions
STP,ST,678,un_sdg,region,17,Middle Africa
STP,ST,678,un_sdg,region,931,SIDS Africa
STP,ST,678,un_sdg,region,722,Small Island Developing States (SIDS)
STP,ST,678,un_sdg,region,202,Sub-Saharan Africa
STP,ST,678,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
STP,ST,678,un_sdg,region,1,World (total) by MDG regions
STP,ST,678,un_sdg,region,1,World (total) by SDG regions
STP,ST,678,un_sdg,region,1,World (total) by continental regions
STP,ST,678,world_bank,income_level,LMC,Lower middle income
STP,ST,678,world_bank,lending_type,IDX,International Development Association (IDA)
STP,ST,678,world_bank,region,SSF,Sub-Saharan Africa
SUR,SR,740,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SUR,SR,740,oecd_dac,oda_recipient_group,10019,UMICs
SUR,SR,740,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SUR,SR,740,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
SUR,SR,740,un_m49,global,1,World
SUR,SR,740,un_m49,intermediate_region,5,South America
SUR,SR,740,un_m49,region,19,Americas
SUR,SR,740,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
SUR,SR,740,un_m49,sub_region,419,Latin America and the Caribbean
SUR,SR,740,un_sdg,region,19,Americas
SUR,SR,740,un_sdg,region,515,Developing regions
SUR,SR,740,un_sdg,region,419,Latin America and the Caribbean
SUR,SR,740,un_sdg,region,932,SIDS Americas
SUR,SR,740,un_sdg,region,722,Small Island Developing States (SIDS)
SUR,SR,740,un_sdg,region,5,South America
SUR,SR,740,un_sdg,region,1,World (total) by MDG regions
SUR,SR,740,un_sdg,region,1,World (total) by SDG regions
SUR,SR,740,un_sdg,region,1,World (total) by continental regions
SUR,SR,740,world_bank,income_level,UMC,Upper middle income
SUR,SR,740,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
SUR,SR,740,world_bank,region,LCN,Latin America & Caribbean
SVK,SK,703,un_m49,global,1,World
SVK,SK,703,un_m49,region,150,Europe
SVK,SK,703,un_m49,sub_region,151,Eastern Europe
SVK,SK,703,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SVK,SK,703,un_sdg,region,151,Eastern Europe
SVK,SK,703,un_sdg,region,150,Europe
SVK,SK,703,un_sdg,region,513,Europe and Northern America
SVK,SK,703,un_sdg,region,1,World (total) by MDG regions
SVK,SK,703,un_sdg,region,1,World (total) by SDG regions
SVK,SK,703,un_sdg,region,1,World (total) by continental regions
SVK,SK,703,world_bank,income_level,HIC,High income
SVK,SK,703,world_bank,lending_type,LNX,World Bank lending type: Not classified
SVK,SK,703,world_bank,region,ECS,Europe & Central Asia
SVN,SI,705,un_m49,global,1,World
SVN,SI,705,un_m49,region,150,Europe
SVN,SI,705,un_m49,sub_region,39,Southern Europe
SVN,SI,705,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SVN,SI,705,un_sdg,region,150,Europe
SVN,SI,705,un_sdg,region,513,Europe and Northern America
SVN,SI,705,un_sdg,region,39,Southern Europe
SVN,SI,705,un_sdg,region,1,World (total) by MDG regions
SVN,SI,705,un_sdg,region,1,World (total) by SDG regions
SVN,SI,705,un_sdg,region,1,World (total) by continental regions
SVN,SI,705,world_bank,income_level,HIC,High income
SVN,SI,705,world_bank,lending_type,LNX,World Bank lending type: Not classified
SVN,SI,705,world_bank,region,ECS,Europe & Central Asia
SWE,SE,752,un_m49,global,1,World
SWE,SE,752,un_m49,region,150,Europe
SWE,SE,752,un_m49,sub_region,154,Northern Europe
SWE,SE,752,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
SWE,SE,752,un_sdg,region,150,Europe
SWE,SE,752,un_sdg,region,513,Europe and Northern America
SWE,SE,752,un_sdg,region,154,Northern Europe
SWE,SE,752,un_sdg,region,1,World (total) by MDG regions
SWE,SE,752,un_sdg,region,1,World (total) by SDG regions
SWE,SE,752,un_sdg,region,1,World (total) by continental regions
SWE,SE,752,world_bank,income_level,HIC,High income
SWE,SE,752,world_bank,lending_type,LNX,World Bank lending type: Not classified
SWE,SE,752,world_bank,region,ECS,Europe & Central Asia
SWZ,SZ,748,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SWZ,SZ,748,oecd_dac,oda_recipient_group,10018,LMICs
SWZ,SZ,748,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SWZ,SZ,748,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
SWZ,SZ,748,un_m49,global,1,World
SWZ,SZ,748,un_m49,intermediate_region,18,Southern Africa
SWZ,SZ,748,un_m49,region,2,Africa
SWZ,SZ,748,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
SWZ,SZ,748,un_m49,sub_region,202,Sub-Saharan Africa
SWZ,SZ,748,un_sdg,region,2,Africa
SWZ,SZ,748,un_sdg,region,515,Developing regions
SWZ,SZ,748,un_sdg,region,923,LLDC Africa
SWZ,SZ,748,un_sdg,region,432,Land Locked Developing Countries (LLDC)
SWZ,SZ,748,un_sdg,region,18,Southern Africa
SWZ,SZ,748,un_sdg,region,202,Sub-Saharan Africa
SWZ,SZ,748,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SWZ,SZ,748,un_sdg,region,1,World (total) by MDG regions
SWZ,SZ,748,un_sdg,region,1,World (total) by SDG regions
SWZ,SZ,748,un_sdg,region,1,World (total) by continental regions
SWZ,SZ,748,world_bank,income_level,LMC,Lower middle income
SWZ,SZ,748,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
SWZ,SZ,748,world_bank,region,SSF,Sub-Saharan Africa
SXM,SX,534,un_m49,global,1,World
SXM,SX,534,un_m49,intermediate_region,29,Caribbean
SXM,SX,534,un_m49,region,19,Americas
SXM,SX,534,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
SXM,SX,534,un_m49,sub_region,419,Latin America and the Caribbean
SXM,SX,534,un_sdg,region,19,Americas
SXM,SX,534,un_sdg,region,29,Caribbean
SXM,SX,534,un_sdg,region,515,Developing regions
SXM,SX,534,un_sdg,region,419,Latin America and the Caribbean
SXM,SX,534,un_sdg,region,932,SIDS Americas
SXM,SX,534,un_sdg,region,722,Small Island Developing States (SIDS)
SXM,SX,534,un_sdg,region,1,World (total) by MDG regions
SXM,SX,534,un_sdg,region,1,World (total) by SDG regions
SXM,SX,534,un_sdg,region,1,World (total) by continental regions
SXM,SX,534,world_bank,income_level,HIC,High income
SXM,SX,534,world_bank,lending_type,LNX,World Bank lending type: Not classified
SXM,SX,534,world_bank,region,LCN,Latin America & Caribbean
SYC,SC,690,un_m49,global,1,World
SYC,SC,690,un_m49,intermediate_region,14,Eastern Africa
SYC,SC,690,un_m49,region,2,Africa
SYC,SC,690,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
SYC,SC,690,un_m49,sub_region,202,Sub-Saharan Africa
SYC,SC,690,un_sdg,region,2,Africa
SYC,SC,690,un_sdg,region,515,Developing regions
SYC,SC,690,un_sdg,region,14,Eastern Africa
SYC,SC,690,un_sdg,region,931,SIDS Africa
SYC,SC,690,un_sdg,region,722,Small Island Developing States (SIDS)
SYC,SC,690,un_sdg,region,202,Sub-Saharan Africa
SYC,SC,690,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
SYC,SC,690,un_sdg,region,1,World (total) by MDG regions
SYC,SC,690,un_sdg,region,1,World (total) by SDG regions
SYC,SC,690,un_sdg,region,1,World (total) by continental regions
SYC,SC,690,world_bank,income_level,HIC,High income
SYC,SC,690,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
SYC,SC,690,world_bank,region,SSF,Sub-Saharan Africa
SYR,SY,760,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
SYR,SY,760,oecd_dac,oda_recipient_group,10017,Other LICs
SYR,SY,760,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
SYR,SY,760,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
SYR,SY,760,un_m49,global,1,World
SYR,SY,760,un_m49,region,142,Asia
SYR,SY,760,un_m49,sub_region,145,Western Asia
SYR,SY,760,un_sdg,region,142,Asia
SYR,SY,760,un_sdg,region,515,Developing regions
SYR,SY,760,un_sdg,region,747,Northern Africa and Western Asia
SYR,SY,760,un_sdg,region,145,Western Asia
SYR,SY,760,un_sdg,region,485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)"
SYR,SY,760,un_sdg,region,1,World (total) by MDG regions
SYR,SY,760,un_sdg,region,1,World (total) by SDG regions
SYR,SY,760,un_sdg,region,1,World (total) by continental regions
SYR,SY,760,world_bank,income_level,LIC,Low income
SYR,SY,760,world_bank,lending_type,IDX,International Development Association (IDA)
SYR,SY,760,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
TCA,TC,796,un_m49,global,1,World
TCA,TC,796,un_m49,intermediate_region,29,Caribbean
TCA,TC,796,un_m49,region,19,Americas
TCA,TC,796,un_m49,sub_region,419,Latin America and the Caribbean
TCA,TC,796,un_sdg,region,19,Americas
TCA,TC,796,un_sdg,region,29,Caribbean
TCA,TC,796,un_sdg,region,515,Developing regions
TCA,TC,796,un_sdg,region,419,Latin America and the Caribbean
TCA,TC,796,un_sdg,region,1,World (total) by MDG regions
TCA,TC,796,un_sdg,region,1,World (total) by SDG regions
TCA,TC,796,un_sdg,region,1,World (total) by continental regions
TCA,TC,796,world_bank,income_level,HIC,High income
TCA,TC,796,world_bank,lending_type,LNX,World Bank lending type: Not classified
TCA,TC,796,world_bank,region,LCN,Latin America & Caribbean
TCD,TD,148,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TCD,TD,148,oecd_dac,oda_recipient_group,10016,LDCs
TCD,TD,148,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TCD,TD,148,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
TCD,TD,148,un_m49,global,1,World
TCD,TD,148,un_m49,intermediate_region,17,Middle Africa
TCD,TD,148,un_m49,region,2,Africa
TCD,TD,148,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
TCD,TD,148,un_m49,special_group,LDC,Least Developed Countries (LDC)
TCD,TD,148,un_m49,sub_region,202,Sub-Saharan Africa
TCD,TD,148,un_sdg,region,2,Africa
TCD,TD,148,un_sdg,region,515,Developing regions
TCD,TD,148,un_sdg,region,927,LDC Africa
TCD,TD,148,un_sdg,region,923,LLDC Africa
TCD,TD,148,un_sdg,region,432,Land Locked Developing Countries (LLDC)
TCD,TD,148,un_sdg,region,199,Least Developed Countries (LDC)
TCD,TD,148,un_sdg,region,17,Middle Africa
TCD,TD,148,un_sdg,region,202,Sub-Saharan Africa
TCD,TD,148,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
TCD,TD,148,un_sdg,region,1,World (total) by MDG regions
TCD,TD,148,un_sdg,region,1,World (total) by SDG regions
TCD,TD,148,un_sdg,region,1,World (total) by continental regions
TCD,TD,148,world_bank,income_level,LIC,Low income
TCD,TD,148,world_bank,lending_type,IDX,International Development Association (IDA)
TCD,TD,148,world_bank,region,SSF,Sub-Saharan Africa
TGO,TG,768,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
TGO,TG,768,oecd_dac,oda_recipient_group,10016,LDCs
TGO,TG,768,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
TGO,TG,768,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
TGO,TG,768,un_m49,global,1,World
TGO,TG,768,un_m49,intermediate_region,11,Western Africa
TGO,TG,768,un_m49,region,2,Africa
TGO,TG,768,un_m49,special_group,LDC,Least Developed Countries (LDC)
TGO,TG,768,un_m49,sub_region,202,Sub-Saharan Africa
TGO,TG,768,un_sdg,region,2,Africa
TGO,TG,768,un_sdg,region,515,Developing regions
TGO,TG,768,un_sdg,region,927,LDC Africa
TGO,TG,768,un_sdg,region,199,Least Developed Countries (LDC)
TGO,TG,768,un_sdg,region,202,Sub-Saharan Africa
TGO,TG,768,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
TGO,TG,768,un_sdg,region,11,Western Africa
TGO,TG,768,un_sdg,region,1,World (total) by MDG regions
TGO,TG,768,un_sdg,region,1,World (total) by SDG regions
